c_custkey,c_nationkey,c_acctbal,c_mktsegment,n_name,n_regionkey,o_orderpriority,o_totalprice,o_orderstatus
custkey_130781,nationkey_15,6982.99,BUILDING,MOROCCO,regionkey_0,4-NOTSPECIFIED,256027.96,P
custkey_130781,nationkey_15,6982.99,BUILDING,MOROCCO,regionkey_0,1-URGENT,142934.58,O
custkey_130781,nationkey_15,6982.99,BUILDING,MOROCCO,regionkey_0,3-MEDIUM,123058.14,P
custkey_130781,nationkey_15,6982.99,BUILDING,MOROCCO,regionkey_0,2-HIGH,124264.95,O
custkey_130781,nationkey_15,6982.99,BUILDING,MOROCCO,regionkey_0,1-URGENT,162512.5,O
custkey_130781,nationkey_15,6982.99,BUILDING,MOROCCO,regionkey_0,3-MEDIUM,166232.5,F
custkey_130781,nationkey_15,6982.99,BUILDING,MOROCCO,regionkey_0,1-URGENT,33683.54,O
custkey_130781,nationkey_15,6982.99,BUILDING,MOROCCO,regionkey_0,2-HIGH,115966.77,O
custkey_130781,nationkey_15,6982.99,BUILDING,MOROCCO,regionkey_0,3-MEDIUM,59050.14,O
custkey_130781,nationkey_15,6982.99,BUILDING,MOROCCO,regionkey_0,1-URGENT,39086.14,O
custkey_130781,nationkey_15,6982.99,BUILDING,MOROCCO,regionkey_0,1-URGENT,60520.31,O
custkey_125786,nationkey_21,6209.38,BUILDING,VIETNAM,regionkey_2,3-MEDIUM,277114.41,O
custkey_125786,nationkey_21,6209.38,BUILDING,VIETNAM,regionkey_2,1-URGENT,197048.98,O
custkey_125786,nationkey_21,6209.38,BUILDING,VIETNAM,regionkey_2,3-MEDIUM,42757.34,O
custkey_125786,nationkey_21,6209.38,BUILDING,VIETNAM,regionkey_2,4-NOTSPECIFIED,169205.9,O
custkey_125786,nationkey_21,6209.38,BUILDING,VIETNAM,regionkey_2,4-NOTSPECIFIED,259034.74,O
custkey_125786,nationkey_21,6209.38,BUILDING,VIETNAM,regionkey_2,5-LOW,217447.73,O
custkey_125786,nationkey_21,6209.38,BUILDING,VIETNAM,regionkey_2,5-LOW,35021.87,O
custkey_125786,nationkey_21,6209.38,BUILDING,VIETNAM,regionkey_2,1-URGENT,95964.39,O
custkey_125786,nationkey_21,6209.38,BUILDING,VIETNAM,regionkey_2,2-HIGH,130126.26,O
custkey_125786,nationkey_21,6209.38,BUILDING,VIETNAM,regionkey_2,3-MEDIUM,50556.44,O
custkey_125786,nationkey_21,6209.38,BUILDING,VIETNAM,regionkey_2,5-LOW,113215.69,O
custkey_125786,nationkey_21,6209.38,BUILDING,VIETNAM,regionkey_2,3-MEDIUM,264750.33,O
custkey_125786,nationkey_21,6209.38,BUILDING,VIETNAM,regionkey_2,1-URGENT,86845.99,O
custkey_125786,nationkey_21,6209.38,BUILDING,VIETNAM,regionkey_2,4-NOTSPECIFIED,220778.68,O
custkey_125786,nationkey_21,6209.38,BUILDING,VIETNAM,regionkey_2,4-NOTSPECIFIED,126283.27,O
custkey_100448,nationkey_23,-725.53,BUILDING,UNITEDKINGDOM,regionkey_3,2-HIGH,127076.68,O
custkey_100448,nationkey_23,-725.53,BUILDING,UNITEDKINGDOM,regionkey_3,2-HIGH,266636.09,O
custkey_100448,nationkey_23,-725.53,BUILDING,UNITEDKINGDOM,regionkey_3,4-NOTSPECIFIED,246800.84,O
custkey_100448,nationkey_23,-725.53,BUILDING,UNITEDKINGDOM,regionkey_3,1-URGENT,36114.03,O
custkey_100448,nationkey_23,-725.53,BUILDING,UNITEDKINGDOM,regionkey_3,3-MEDIUM,220451.94,O
custkey_100448,nationkey_23,-725.53,BUILDING,UNITEDKINGDOM,regionkey_3,5-LOW,89128.69,O
custkey_100448,nationkey_23,-725.53,BUILDING,UNITEDKINGDOM,regionkey_3,3-MEDIUM,236878.68,O
custkey_100448,nationkey_23,-725.53,BUILDING,UNITEDKINGDOM,regionkey_3,5-LOW,109503.94,O
custkey_100448,nationkey_23,-725.53,BUILDING,UNITEDKINGDOM,regionkey_3,4-NOTSPECIFIED,59271.57,O
custkey_100448,nationkey_23,-725.53,BUILDING,UNITEDKINGDOM,regionkey_3,4-NOTSPECIFIED,188669.5,O
custkey_100448,nationkey_23,-725.53,BUILDING,UNITEDKINGDOM,regionkey_3,5-LOW,164990.7,O
custkey_100448,nationkey_23,-725.53,BUILDING,UNITEDKINGDOM,regionkey_3,1-URGENT,232976.83,O
custkey_100448,nationkey_23,-725.53,BUILDING,UNITEDKINGDOM,regionkey_3,4-NOTSPECIFIED,71505.61,O
custkey_100448,nationkey_23,-725.53,BUILDING,UNITEDKINGDOM,regionkey_3,1-URGENT,170896.64,O
custkey_100448,nationkey_23,-725.53,BUILDING,UNITEDKINGDOM,regionkey_3,1-URGENT,52239.87,O
custkey_118990,nationkey_11,3835.69,FURNITURE,IRAQ,regionkey_4,1-URGENT,274473.76,F
custkey_118990,nationkey_11,3835.69,FURNITURE,IRAQ,regionkey_4,2-HIGH,94358.17,F
custkey_118990,nationkey_11,3835.69,FURNITURE,IRAQ,regionkey_4,2-HIGH,50768.22,F
custkey_118990,nationkey_11,3835.69,FURNITURE,IRAQ,regionkey_4,3-MEDIUM,304050.56,F
custkey_118990,nationkey_11,3835.69,FURNITURE,IRAQ,regionkey_4,3-MEDIUM,86607.33,F
custkey_118990,nationkey_11,3835.69,FURNITURE,IRAQ,regionkey_4,3-MEDIUM,61310.95,F
custkey_118990,nationkey_11,3835.69,FURNITURE,IRAQ,regionkey_4,2-HIGH,188866.02,F
custkey_118990,nationkey_11,3835.69,FURNITURE,IRAQ,regionkey_4,5-LOW,48015.93,F
custkey_118990,nationkey_11,3835.69,FURNITURE,IRAQ,regionkey_4,2-HIGH,147662.62,F
custkey_118990,nationkey_11,3835.69,FURNITURE,IRAQ,regionkey_4,2-HIGH,79571.33,F
custkey_118990,nationkey_11,3835.69,FURNITURE,IRAQ,regionkey_4,5-LOW,11336.79,F
custkey_118990,nationkey_11,3835.69,FURNITURE,IRAQ,regionkey_4,3-MEDIUM,167533.74,F
custkey_118990,nationkey_11,3835.69,FURNITURE,IRAQ,regionkey_4,3-MEDIUM,89150.93,F
custkey_118990,nationkey_11,3835.69,FURNITURE,IRAQ,regionkey_4,4-NOTSPECIFIED,109824.46,F
custkey_118990,nationkey_11,3835.69,FURNITURE,IRAQ,regionkey_4,2-HIGH,229370.31,F
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,5-LOW,41128.94,O
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,4-NOTSPECIFIED,60379.68,F
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,5-LOW,205155.46,P
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,4-NOTSPECIFIED,27059.93,F
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,1-URGENT,148898.36,P
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,2-HIGH,119100.52,P
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,2-HIGH,165639.97,F
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,1-URGENT,13217.72,F
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,3-MEDIUM,123893.5,F
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,4-NOTSPECIFIED,140095.67,F
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,4-NOTSPECIFIED,128999.89,F
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,5-LOW,292159.84,F
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,4-NOTSPECIFIED,105541.86,F
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,3-MEDIUM,114073.07,F
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,1-URGENT,217070.47,F
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,4-NOTSPECIFIED,95113.38,O
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,3-MEDIUM,279379.88,P
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,5-LOW,183513.3,F
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,3-MEDIUM,107110.83,F
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,1-URGENT,239001.51,F
custkey_80239,nationkey_10,2267.41,BUILDING,IRAN,regionkey_4,4-NOTSPECIFIED,94119.19,F
custkey_81919,nationkey_0,740.47,BUILDING,ALGERIA,regionkey_0,1-URGENT,64879.03,O
custkey_81919,nationkey_0,740.47,BUILDING,ALGERIA,regionkey_0,2-HIGH,64164.59,O
custkey_81919,nationkey_0,740.47,BUILDING,ALGERIA,regionkey_0,5-LOW,49854.02,O
custkey_81919,nationkey_0,740.47,BUILDING,ALGERIA,regionkey_0,5-LOW,208731.53,O
custkey_81919,nationkey_0,740.47,BUILDING,ALGERIA,regionkey_0,1-URGENT,78680.36,O
custkey_81919,nationkey_0,740.47,BUILDING,ALGERIA,regionkey_0,4-NOTSPECIFIED,60969.38,O
custkey_81919,nationkey_0,740.47,BUILDING,ALGERIA,regionkey_0,2-HIGH,51186.26,O
custkey_81919,nationkey_0,740.47,BUILDING,ALGERIA,regionkey_0,4-NOTSPECIFIED,301791.26,O
custkey_81919,nationkey_0,740.47,BUILDING,ALGERIA,regionkey_0,5-LOW,192783.81,O
custkey_81919,nationkey_0,740.47,BUILDING,ALGERIA,regionkey_0,5-LOW,274750.92,O
custkey_81919,nationkey_0,740.47,BUILDING,ALGERIA,regionkey_0,2-HIGH,67547.94,O
custkey_81919,nationkey_0,740.47,BUILDING,ALGERIA,regionkey_0,4-NOTSPECIFIED,49142.42,O
custkey_81919,nationkey_0,740.47,BUILDING,ALGERIA,regionkey_0,5-LOW,187401.7,O
custkey_81919,nationkey_0,740.47,BUILDING,ALGERIA,regionkey_0,4-NOTSPECIFIED,207401.28,O
custkey_81919,nationkey_0,740.47,BUILDING,ALGERIA,regionkey_0,5-LOW,163741.12,O
custkey_81919,nationkey_0,740.47,BUILDING,ALGERIA,regionkey_0,5-LOW,130530.99,O
custkey_81017,nationkey_3,8364.47,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,363527.74,O
custkey_81017,nationkey_3,8364.47,AUTOMOBILE,CANADA,regionkey_1,1-URGENT,63240.66,O
custkey_81017,nationkey_3,8364.47,AUTOMOBILE,CANADA,regionkey_1,2-HIGH,331175.03,O
custkey_81017,nationkey_3,8364.47,AUTOMOBILE,CANADA,regionkey_1,2-HIGH,171069.92,O
custkey_81017,nationkey_3,8364.47,AUTOMOBILE,CANADA,regionkey_1,1-URGENT,84434.0,O
custkey_81017,nationkey_3,8364.47,AUTOMOBILE,CANADA,regionkey_1,1-URGENT,243877.0,O
custkey_81017,nationkey_3,8364.47,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,44808.94,O
custkey_81017,nationkey_3,8364.47,AUTOMOBILE,CANADA,regionkey_1,2-HIGH,196274.0,O
custkey_81017,nationkey_3,8364.47,AUTOMOBILE,CANADA,regionkey_1,1-URGENT,94533.07,O
custkey_81017,nationkey_3,8364.47,AUTOMOBILE,CANADA,regionkey_1,3-MEDIUM,279613.57,O
custkey_81017,nationkey_3,8364.47,AUTOMOBILE,CANADA,regionkey_1,3-MEDIUM,85303.04,O
custkey_81017,nationkey_3,8364.47,AUTOMOBILE,CANADA,regionkey_1,5-LOW,127930.68,O
custkey_81017,nationkey_3,8364.47,AUTOMOBILE,CANADA,regionkey_1,3-MEDIUM,114754.01,O
custkey_81017,nationkey_3,8364.47,AUTOMOBILE,CANADA,regionkey_1,3-MEDIUM,34412.98,O
custkey_81017,nationkey_3,8364.47,AUTOMOBILE,CANADA,regionkey_1,3-MEDIUM,78586.22,O
custkey_81017,nationkey_3,8364.47,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,193598.84,O
custkey_81017,nationkey_3,8364.47,AUTOMOBILE,CANADA,regionkey_1,5-LOW,261393.99,O
custkey_81017,nationkey_3,8364.47,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,26912.15,O
custkey_81017,nationkey_3,8364.47,AUTOMOBILE,CANADA,regionkey_1,3-MEDIUM,1263.46,O
custkey_55841,nationkey_15,8349.66,FURNITURE,MOROCCO,regionkey_0,3-MEDIUM,145910.45,O
custkey_55841,nationkey_15,8349.66,FURNITURE,MOROCCO,regionkey_0,1-URGENT,150717.82,O
custkey_55841,nationkey_15,8349.66,FURNITURE,MOROCCO,regionkey_0,5-LOW,234702.61,O
custkey_55841,nationkey_15,8349.66,FURNITURE,MOROCCO,regionkey_0,5-LOW,170091.76,O
custkey_55841,nationkey_15,8349.66,FURNITURE,MOROCCO,regionkey_0,1-URGENT,329844.5,O
custkey_55841,nationkey_15,8349.66,FURNITURE,MOROCCO,regionkey_0,2-HIGH,249066.35,O
custkey_55841,nationkey_15,8349.66,FURNITURE,MOROCCO,regionkey_0,2-HIGH,66362.72,O
custkey_55841,nationkey_15,8349.66,FURNITURE,MOROCCO,regionkey_0,4-NOTSPECIFIED,54661.59,O
custkey_55841,nationkey_15,8349.66,FURNITURE,MOROCCO,regionkey_0,5-LOW,246864.76,O
custkey_55841,nationkey_15,8349.66,FURNITURE,MOROCCO,regionkey_0,1-URGENT,255856.26,O
custkey_55841,nationkey_15,8349.66,FURNITURE,MOROCCO,regionkey_0,4-NOTSPECIFIED,89677.64,O
custkey_55841,nationkey_15,8349.66,FURNITURE,MOROCCO,regionkey_0,2-HIGH,114313.09,O
custkey_55841,nationkey_15,8349.66,FURNITURE,MOROCCO,regionkey_0,1-URGENT,173163.59,O
custkey_55841,nationkey_15,8349.66,FURNITURE,MOROCCO,regionkey_0,4-NOTSPECIFIED,122166.61,O
custkey_78728,nationkey_21,2053.59,FURNITURE,VIETNAM,regionkey_2,1-URGENT,242814.56,F
custkey_78728,nationkey_21,2053.59,FURNITURE,VIETNAM,regionkey_2,2-HIGH,327431.05,F
custkey_78728,nationkey_21,2053.59,FURNITURE,VIETNAM,regionkey_2,2-HIGH,102739.66,F
custkey_78728,nationkey_21,2053.59,FURNITURE,VIETNAM,regionkey_2,2-HIGH,273267.08,F
custkey_78728,nationkey_21,2053.59,FURNITURE,VIETNAM,regionkey_2,2-HIGH,45037.81,F
custkey_78728,nationkey_21,2053.59,FURNITURE,VIETNAM,regionkey_2,2-HIGH,227161.21,F
custkey_78728,nationkey_21,2053.59,FURNITURE,VIETNAM,regionkey_2,1-URGENT,19538.25,F
custkey_78728,nationkey_21,2053.59,FURNITURE,VIETNAM,regionkey_2,2-HIGH,169906.96,F
custkey_78728,nationkey_21,2053.59,FURNITURE,VIETNAM,regionkey_2,3-MEDIUM,96678.5,F
custkey_78728,nationkey_21,2053.59,FURNITURE,VIETNAM,regionkey_2,4-NOTSPECIFIED,185919.85,F
custkey_78728,nationkey_21,2053.59,FURNITURE,VIETNAM,regionkey_2,1-URGENT,126292.23,F
custkey_78728,nationkey_21,2053.59,FURNITURE,VIETNAM,regionkey_2,1-URGENT,59133.65,F
custkey_78728,nationkey_21,2053.59,FURNITURE,VIETNAM,regionkey_2,3-MEDIUM,204766.96,F
custkey_78728,nationkey_21,2053.59,FURNITURE,VIETNAM,regionkey_2,5-LOW,94481.34,F
custkey_78728,nationkey_21,2053.59,FURNITURE,VIETNAM,regionkey_2,1-URGENT,57889.86,F
custkey_75452,nationkey_4,582.47,MACHINERY,EGYPT,regionkey_0,2-HIGH,231996.28,F
custkey_75452,nationkey_4,582.47,MACHINERY,EGYPT,regionkey_0,2-HIGH,293814.39,F
custkey_75452,nationkey_4,582.47,MACHINERY,EGYPT,regionkey_0,4-NOTSPECIFIED,263456.74,F
custkey_75452,nationkey_4,582.47,MACHINERY,EGYPT,regionkey_0,3-MEDIUM,125153.24,F
custkey_75452,nationkey_4,582.47,MACHINERY,EGYPT,regionkey_0,5-LOW,66464.1,F
custkey_75452,nationkey_4,582.47,MACHINERY,EGYPT,regionkey_0,5-LOW,32600.11,F
custkey_75452,nationkey_4,582.47,MACHINERY,EGYPT,regionkey_0,1-URGENT,284268.41,F
custkey_75452,nationkey_4,582.47,MACHINERY,EGYPT,regionkey_0,2-HIGH,178853.57,F
custkey_75452,nationkey_4,582.47,MACHINERY,EGYPT,regionkey_0,3-MEDIUM,160397.72,F
custkey_75452,nationkey_4,582.47,MACHINERY,EGYPT,regionkey_0,5-LOW,342767.95,F
custkey_75452,nationkey_4,582.47,MACHINERY,EGYPT,regionkey_0,2-HIGH,73408.89,F
custkey_75452,nationkey_4,582.47,MACHINERY,EGYPT,regionkey_0,5-LOW,59596.97,F
custkey_75452,nationkey_4,582.47,MACHINERY,EGYPT,regionkey_0,5-LOW,191436.17,F
custkey_75452,nationkey_4,582.47,MACHINERY,EGYPT,regionkey_0,2-HIGH,215880.34,F
custkey_75452,nationkey_4,582.47,MACHINERY,EGYPT,regionkey_0,4-NOTSPECIFIED,203090.08,F
custkey_75452,nationkey_4,582.47,MACHINERY,EGYPT,regionkey_0,5-LOW,56266.17,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,3-MEDIUM,238285.02,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,2-HIGH,187609.19,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,1-URGENT,154101.64,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,4-NOTSPECIFIED,207117.28,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,3-MEDIUM,144985.9,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,5-LOW,39337.16,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,5-LOW,209158.85,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,1-URGENT,215036.39,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,2-HIGH,100730.82,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,1-URGENT,152113.57,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,4-NOTSPECIFIED,114807.12,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,2-HIGH,266797.52,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,3-MEDIUM,193854.04,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,3-MEDIUM,329640.58,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,1-URGENT,104093.06,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,4-NOTSPECIFIED,231198.37,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,3-MEDIUM,161000.24,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,1-URGENT,16069.21,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,3-MEDIUM,289969.21,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,5-LOW,117393.3,F
custkey_63280,nationkey_22,7374.21,AUTOMOBILE,RUSSIA,regionkey_3,4-NOTSPECIFIED,6835.48,F
custkey_127747,nationkey_16,3880.65,AUTOMOBILE,MOZAMBIQUE,regionkey_0,4-NOTSPECIFIED,275458.59,O
custkey_127747,nationkey_16,3880.65,AUTOMOBILE,MOZAMBIQUE,regionkey_0,2-HIGH,88248.46,O
custkey_127747,nationkey_16,3880.65,AUTOMOBILE,MOZAMBIQUE,regionkey_0,5-LOW,27497.22,O
custkey_127747,nationkey_16,3880.65,AUTOMOBILE,MOZAMBIQUE,regionkey_0,2-HIGH,119335.72,O
custkey_127747,nationkey_16,3880.65,AUTOMOBILE,MOZAMBIQUE,regionkey_0,3-MEDIUM,100273.55,O
custkey_127747,nationkey_16,3880.65,AUTOMOBILE,MOZAMBIQUE,regionkey_0,5-LOW,143757.68,O
custkey_127747,nationkey_16,3880.65,AUTOMOBILE,MOZAMBIQUE,regionkey_0,2-HIGH,122168.1,O
custkey_127747,nationkey_16,3880.65,AUTOMOBILE,MOZAMBIQUE,regionkey_0,1-URGENT,105698.16,O
custkey_127747,nationkey_16,3880.65,AUTOMOBILE,MOZAMBIQUE,regionkey_0,4-NOTSPECIFIED,214299.42,F
custkey_142333,nationkey_13,8504.69,BUILDING,JORDAN,regionkey_4,2-HIGH,20524.05,O
custkey_142333,nationkey_13,8504.69,BUILDING,JORDAN,regionkey_4,5-LOW,60621.03,O
custkey_142333,nationkey_13,8504.69,BUILDING,JORDAN,regionkey_4,3-MEDIUM,219981.75,O
custkey_142333,nationkey_13,8504.69,BUILDING,JORDAN,regionkey_4,1-URGENT,12954.02,O
custkey_142333,nationkey_13,8504.69,BUILDING,JORDAN,regionkey_4,1-URGENT,16204.27,O
custkey_142333,nationkey_13,8504.69,BUILDING,JORDAN,regionkey_4,5-LOW,260019.55,O
custkey_142333,nationkey_13,8504.69,BUILDING,JORDAN,regionkey_4,1-URGENT,249377.17,O
custkey_142333,nationkey_13,8504.69,BUILDING,JORDAN,regionkey_4,5-LOW,91000.8,O
custkey_142333,nationkey_13,8504.69,BUILDING,JORDAN,regionkey_4,4-NOTSPECIFIED,229511.45,O
custkey_142333,nationkey_13,8504.69,BUILDING,JORDAN,regionkey_4,1-URGENT,146057.54,O
custkey_142333,nationkey_13,8504.69,BUILDING,JORDAN,regionkey_4,1-URGENT,68734.2,O
custkey_142333,nationkey_13,8504.69,BUILDING,JORDAN,regionkey_4,4-NOTSPECIFIED,280029.85,O
custkey_142333,nationkey_13,8504.69,BUILDING,JORDAN,regionkey_4,2-HIGH,86990.89,O
custkey_52007,nationkey_20,6963.77,MACHINERY,SAUDIARABIA,regionkey_4,1-URGENT,6234.62,F
custkey_52007,nationkey_20,6963.77,MACHINERY,SAUDIARABIA,regionkey_4,1-URGENT,72843.99,F
custkey_52007,nationkey_20,6963.77,MACHINERY,SAUDIARABIA,regionkey_4,3-MEDIUM,63002.87,F
custkey_52007,nationkey_20,6963.77,MACHINERY,SAUDIARABIA,regionkey_4,4-NOTSPECIFIED,175002.3,F
custkey_52007,nationkey_20,6963.77,MACHINERY,SAUDIARABIA,regionkey_4,5-LOW,70138.84,F
custkey_52007,nationkey_20,6963.77,MACHINERY,SAUDIARABIA,regionkey_4,2-HIGH,283455.49,F
custkey_52007,nationkey_20,6963.77,MACHINERY,SAUDIARABIA,regionkey_4,3-MEDIUM,240674.09,F
custkey_52007,nationkey_20,6963.77,MACHINERY,SAUDIARABIA,regionkey_4,2-HIGH,161373.73,F
custkey_52007,nationkey_20,6963.77,MACHINERY,SAUDIARABIA,regionkey_4,5-LOW,129031.44,F
custkey_52007,nationkey_20,6963.77,MACHINERY,SAUDIARABIA,regionkey_4,4-NOTSPECIFIED,93788.47,F
custkey_52007,nationkey_20,6963.77,MACHINERY,SAUDIARABIA,regionkey_4,1-URGENT,192374.77,F
custkey_52007,nationkey_20,6963.77,MACHINERY,SAUDIARABIA,regionkey_4,1-URGENT,82649.41,F
custkey_52007,nationkey_20,6963.77,MACHINERY,SAUDIARABIA,regionkey_4,5-LOW,86892.39,F
custkey_52007,nationkey_20,6963.77,MACHINERY,SAUDIARABIA,regionkey_4,3-MEDIUM,9853.66,F
custkey_52007,nationkey_20,6963.77,MACHINERY,SAUDIARABIA,regionkey_4,5-LOW,142292.37,F
custkey_52007,nationkey_20,6963.77,MACHINERY,SAUDIARABIA,regionkey_4,2-HIGH,132628.97,F
custkey_92848,nationkey_21,7499.2,AUTOMOBILE,VIETNAM,regionkey_2,5-LOW,144948.93,F
custkey_92848,nationkey_21,7499.2,AUTOMOBILE,VIETNAM,regionkey_2,4-NOTSPECIFIED,174604.61,F
custkey_92848,nationkey_21,7499.2,AUTOMOBILE,VIETNAM,regionkey_2,4-NOTSPECIFIED,257953.21,F
custkey_92848,nationkey_21,7499.2,AUTOMOBILE,VIETNAM,regionkey_2,2-HIGH,184999.71,F
custkey_92848,nationkey_21,7499.2,AUTOMOBILE,VIETNAM,regionkey_2,3-MEDIUM,109691.85,F
custkey_92848,nationkey_21,7499.2,AUTOMOBILE,VIETNAM,regionkey_2,3-MEDIUM,245475.99,F
custkey_92848,nationkey_21,7499.2,AUTOMOBILE,VIETNAM,regionkey_2,2-HIGH,16087.52,F
custkey_92848,nationkey_21,7499.2,AUTOMOBILE,VIETNAM,regionkey_2,2-HIGH,47750.13,F
custkey_92848,nationkey_21,7499.2,AUTOMOBILE,VIETNAM,regionkey_2,3-MEDIUM,103176.65,F
custkey_92848,nationkey_21,7499.2,AUTOMOBILE,VIETNAM,regionkey_2,4-NOTSPECIFIED,223058.06,F
custkey_92848,nationkey_21,7499.2,AUTOMOBILE,VIETNAM,regionkey_2,5-LOW,179351.69,F
custkey_92848,nationkey_21,7499.2,AUTOMOBILE,VIETNAM,regionkey_2,1-URGENT,22129.96,F
custkey_92848,nationkey_21,7499.2,AUTOMOBILE,VIETNAM,regionkey_2,3-MEDIUM,202259.82,F
custkey_92848,nationkey_21,7499.2,AUTOMOBILE,VIETNAM,regionkey_2,3-MEDIUM,215712.06,F
custkey_2650,nationkey_22,3478.68,AUTOMOBILE,RUSSIA,regionkey_3,3-MEDIUM,184792.22,O
custkey_2650,nationkey_22,3478.68,AUTOMOBILE,RUSSIA,regionkey_3,1-URGENT,322846.34,O
custkey_2650,nationkey_22,3478.68,AUTOMOBILE,RUSSIA,regionkey_3,2-HIGH,49492.94,O
custkey_2650,nationkey_22,3478.68,AUTOMOBILE,RUSSIA,regionkey_3,4-NOTSPECIFIED,88485.26,O
custkey_2650,nationkey_22,3478.68,AUTOMOBILE,RUSSIA,regionkey_3,3-MEDIUM,154632.08,O
custkey_2650,nationkey_22,3478.68,AUTOMOBILE,RUSSIA,regionkey_3,2-HIGH,261319.35,O
custkey_2650,nationkey_22,3478.68,AUTOMOBILE,RUSSIA,regionkey_3,3-MEDIUM,224318.11,O
custkey_2650,nationkey_22,3478.68,AUTOMOBILE,RUSSIA,regionkey_3,3-MEDIUM,48661.22,O
custkey_2650,nationkey_22,3478.68,AUTOMOBILE,RUSSIA,regionkey_3,4-NOTSPECIFIED,49089.22,O
custkey_2650,nationkey_22,3478.68,AUTOMOBILE,RUSSIA,regionkey_3,5-LOW,329019.99,O
custkey_2650,nationkey_22,3478.68,AUTOMOBILE,RUSSIA,regionkey_3,4-NOTSPECIFIED,86293.67,O
custkey_2650,nationkey_22,3478.68,AUTOMOBILE,RUSSIA,regionkey_3,3-MEDIUM,140181.51,O
custkey_2650,nationkey_22,3478.68,AUTOMOBILE,RUSSIA,regionkey_3,5-LOW,210596.33,O
custkey_2650,nationkey_22,3478.68,AUTOMOBILE,RUSSIA,regionkey_3,5-LOW,7278.92,O
custkey_2650,nationkey_22,3478.68,AUTOMOBILE,RUSSIA,regionkey_3,2-HIGH,237871.82,O
custkey_2650,nationkey_22,3478.68,AUTOMOBILE,RUSSIA,regionkey_3,5-LOW,316194.16,O
custkey_5963,nationkey_13,1696.66,BUILDING,JORDAN,regionkey_4,5-LOW,125913.68,F
custkey_5963,nationkey_13,1696.66,BUILDING,JORDAN,regionkey_4,2-HIGH,321191.35,F
custkey_5963,nationkey_13,1696.66,BUILDING,JORDAN,regionkey_4,1-URGENT,17782.22,F
